,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
2716,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,10,A Spiritual Sacrifice is necessary for a spiritual Being .,O O O O O O O O O O,False,A Spiritual Sacrifice is necessary for a spiritual Being .,spiritual sacrifice necessary spiritual
2717,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,11,"Such as proceeds not from the Bag , bat from the Heart which is the Produaf not offinking Cattle , but perfumed Manners ; Ihich is not offered with bloody Hands , but ptre understanding ; Which is not killed that it may be deflroyed , but as Isaac was , is Sacrificed that it may live .",O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Such as proceeds not from the Bag , bat from the Heart which is the produce not offending Cattle , but perfumed Manners ; which is not offered with bloody Hands , but pure understanding ; Which is not killed that it may be destroyed , but as Isaac was , is Sacrificed that it may live .",proceed bag bat heart produce offend cattle perfumed manner offer bloody hand pure understanding kill destroy sacrifice live
2718,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,2,To bring Light to the Blind ?,O O O O O O O,False,To bring Light to the Blind ?,bring light blind
2719,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,3,To burn Incense to those who have no Breath by which they might smell it ?,O O B-1 O O O O O O O O B-1 O B-1 I-1 O,True,To burn Incense to those who have no Breath by which they might smell it ?,burn incense breath smell
2720,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,4,"I have transcribed these Words , to let you see that he comprehends Thurification under the common Name of Sacrifice . 2 .",O O O O O O O O O O O O O O O O O O O O O O O,False,"I have transcribed these Words , to let you see that he comprehends purification under the common Name of Sacrifice . 2 .",transcribe word let comprehend purification common sacrifice
2721,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,5,"Concerning the Jewish Sacrifices , he adds : Sed atis oti . ofum eft , in his demorari , qu £ in toto jam non fnt .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Concerning the Jewish Sacrifices , he adds : Sed axis ot . ofus eft , in his demorari , qu i in toto jam non fit .",concern jewish sacrifice add demorari fit
2722,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,6,"But it is sufficiently impertinent , to spend time on these things , which now , have have wholly ceased to have any longer a Being .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"But it is sufficiently impertinent , to spend time on these things , which now , have have wholly ceased to have any longer a Being .",sufficiently impertinent spend time thing wholly cease long
2723,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,7,"He could not say so if the Christians of his Age had either continued , or revived the Pratice of Incense . 3 .",O O O O O O O O O O O O O O O O O O O O O O O O,False,"He could not say so if the Christians of his Age had either continued , or revived the practice of Incense . 3 .",age continue revive practice incense
2724,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,8,"He mentions the Christian Sacrifices as opposed to both of them , and allows of no other Sacrifices , as agreeable to this Dispensation , but only such as are spiritual : Spiritali Deo sacrifitnm efi necesserim spiritale , quod non ex facctlo , fed ex corde profertr r : quod non branwois r .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"He mentions the Christian Sacrifices as opposed to both of them , and allows of no other Sacrifices , as agreeable to this Dispensation , but only such as are spiritual : spiritual Deo sacrifitnm fi necesserim spiritual , quod non ex facto , fed ex code property i : quod non francois i .",mention christian sacrifice oppose allow sacrifice agreeable dispensation spiritual ex code property
2725,076E Henry Dodwell 1711 Incense 2__41_distribution_REL.txt,9,brovoJis .,O O,False,brovoJis .,brovoji
2726,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,1,ESSAY .,O O,False,ESSAY .,essay
2727,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,10,"There is mel in ore , melos in aure , iubilus in corde ; honie to the taste , melodie to the eare , and harmonie to the heart ; honie which breedes no loathing , melodie which is neuer discording , harmonie euer agreeing .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"There is mel in ore , melts in are , dubious in code ; hone to the taste , melodies to the are , and harmonic to the heart ; hone which breeds no loathing , melodies which is never discarding , harmonic ever agreeing .",ore melt dubious code hone taste melody harmonic heart hone breed loathing melody discard harmonic agree
2728,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,11,"This it is to be ioyned to an heau ' nly spouse , sending from Paradice pomgranats , with the fruits of apples ; Cypresse , Nard , Nard and Saffron , * Fistula , and Cinnamon , with all the woods of Libanon , Mirrh and Aloës , with the best oyntments .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"This it is to be joined to an hear ' nly spouse , sending from paradise pomegranate , with the fruits of apples ; cypress , hard , hard and Saffron , * Fistula , and Cinnamon , with all the woods of lebanon , mirth and alors , with the best ointments .",join hear nly spouse send pomegranate fruit apple cypress hard hard saffron fistula cinnamon wood mirth alor good ointment
2729,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,12,What excellent delights be here proposed ?,O O O O O O O,False,What excellent delights be here proposed ?,excellent delight propose
2730,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,13,what exquisite comforts ministred ?,O O O O O,False,what exquisite comforts ministered ?,exquisite comfort ministered
2731,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,14,"it is sufficient for me to admire them in this pilgrimage , enioying them by contemplation , which after many pilgrim dayes I shall possesse in fruition .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"it is sufficient for me to admire them in this pilgrimage , enjoying them by contemplation , which after many pilgrim days I shall possess in fruition .",sufficient admire pilgrimage enjoy contemplation pilgrim day possess fruition
2732,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,15,"There is no Pomander to smell at , like the oyntment of my Sauiour : he is all sweet , all comfort , all delight ; sweet in his mercy , comfortable in his promise , and delightfull in his presence ; in his mercy a father , in his comfort a redeemer , and in his delight a replenisher ; from his mercy and compassion is deriued abundantly fulnes of consolation , from his comfort or promise , an assured expectation , and from his delight , of himselfe a plenarie possession .",O O O B-1 O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"There is no commander to smell at , like the ointment of my saviour : he is all sweet , all comfort , all delight ; sweet in his mercy , comfortable in his promise , and delightful in his presence ; in his mercy a father , in his comfort a redeemer , and in his delight a replenished ; from his mercy and compassion is derived abundantly rules of consolation , from his comfort or promise , an assured expectation , and from his delight , of himself a plenary possession .",commander smell ointment saviour sweet comfort delight sweet mercy comfortable promise delightful presence mercy father comfort redeemer delight replenished mercy compassion derive abundantly rule consolation comfort promise assured expectation delight plenary possession
2733,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,16,"O would to God with happy Ioseph , I had taken downe my Sauiour from the crosse , embalmed him in the spices or graces of my soule , had layen him in the new sepulchre of my heart , that at least attending or following my IESVS , my obedience might haue ministred something to so heauenly obsequies .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"O would to God with happy joseph , I had taken down my saviour from the cross , embalmed him in the spices or graces of my soul , had layer him in the new sepulchral of my heart , that at least attending or following my less , my obedience might have ministered something to so heavenly obsequies .",happy take saviour cross embalm spice grace soul layer new sepulchral heart attend follow obedience minister heavenly obsequie
2734,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,17,"For how should I think but by the smell of his oyntments , my sin-sicke and soule soiled conscience should be cured , who had power to raise dead Lazarus stinking in his graue , hauing bene foure dayes buried ?",O O O B-1 O O O O B-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O,True,"For how should I think but by the smell of his ointments , my sin-sicke and soul soiled conscience should be cured , who had power to raise dead Lazarus stinking in his grave , having bene four days buried ?",think smell ointment sin sicke soul soil conscience cure power raise dead lazarus stink grave bene day bury
2735,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,18,"O that I might goe to the mountaine of Myrrh , * to the hill of Frankincense , to be ioyned to him , whose oyntments are aboue all spices : how should I want any thing being so enriched ?",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"O that I might got to the mountain of Myrrh , * to the hill of Frankincense , to be joined to him , whose ointments are about all spices : how should I want any thing being so enriched ?",got mountain myrrh hill frankincense join ointment spice want thing enriched
2736,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,19,how should I feare any thing being so armed ?,O O O O O O O O O O,False,how should I fear any thing being so armed ?,fear thing armed
2737,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,2,"SO prouident hath that great workeman bin of all his creatures , as no delight euen in this Tabernacle of earth , is wanting to make him more accomplished : and though the fiue Sences ( as that deuout Barnard obserueth ) be those fiue gates , by which the world doth besiege vs , the Deuill doth tempt vs , and the flesh ensnare vs ; yet in euery one of these , if rightly employed , is there a peculiar good and benefit redounding to the comfort of the soule , no lesse than to the auaile and vtilitie of the bodie .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"SO provident hath that great workman bin of all his creatures , as no delight even in this Tabernacle of earth , is wanting to make him more accomplished : and though the five senses ( as that devout barnyard obserueth ) be those five gates , by which the world doth besiege is , the devil doth tempt is , and the flesh ensnare is ; yet in every one of these , if rightly employed , is there a peculiar good and benefit resounding to the comfort of the soul , no less than to the awhile and utilities of the bodies .",provident hath great workman bin creature delight tabernacle earth want accomplished sense devout barnyard obserueth gate world doth besiege devil doth tempt flesh ensnare rightly employ peculiar good benefit resound comfort soul awhile utility body
2738,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,20,"or how wish any thing , hauing whatsoeuer I desired ?",O O O O O O O O O O O,False,"or how wish any thing , having whatsoever I desired ?",wish thing have whatsoever desire
2739,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,21,"Sweet-smelling perfume of selected vertues , pure streame of diuine graces , and amiable beauty neuer blemished ; no delight shall withhold me , no affection seduce me , no inordinate pleasure entice me , no sweet smell draw me ; I haue tyed my selfe to my spouse in all my Sences ; being He , that ministers refreshment to all my Sences .",B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Sweet-smelling perfume of selected virtues , pure stream of divine graces , and amiable beauty never blemished ; no delight shall withhold me , no affection seduce me , no inordinate pleasure entice me , no sweet smell draw me ; I have tied my self to my spouse in all my senses ; being He , that ministers refreshment to all my senses .",sweet smell perfume select virtue pure stream divine grace amiable beauty blemish delight withhold affection seduce inordinate pleasure entice sweet smell draw tie self spouse sense minister refreshment sense
2740,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,3,"For euen by the Smell , as by the conduit , by which is conveyed vnto vs the dilated fountaine of Gods mercie , doe we apprehend all varieties of flowers , sootes , sweetes : which moued the Philosopher to terme this Sence , the Harbinger of the Spring .",O O O O B-1 O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O,True,"For even by the Smell , as by the conduit , by which is conveyed into is the dilated fountain of Gods merci , doe we apprehend all varieties of flowers , soothes , sweetest : which moved the Philosopher to terms this since , the Harbinger of the Spring .",smell conduit convey dilate fountain god merci apprehend variety flower soothe sweetest move philosopher term harbinger spring
2741,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,4,"Some are of opinion , that this peculiar Sence , is an occasion of more danger to the body than benefit , in that it receiues crude and vnholesome vapours , foggie and corrupt exhalations , being subiect to any infection ; it is true : but what especiall delights confers it for one of these inconveniences ; cheering the whole bodie with the sweetest odours , giuing libertie to the vitall powers , which otherwise would be imprisoned , delight to her fellow-Sences , which else would be dulled , and the sweet breathing ayre , which by her is reciued : all these ( as so many arguments of consequence ) bring vs to a more exact acknowledgment of this Sences excellencie .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O B-1 I-1 O B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O B-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"Some are of opinion , that this peculiar since , is an occasion of more danger to the body than benefit , in that it receives crude and wholesome vapours , doggie and corrupt exhalation , being subject to any infection ; it is true : but what especially delights confers it for one of these inconveniences ; cheering the whole bodies with the sweetest odours , giving liberties to the vital powers , which otherwise would be imprisoned , delight to her fellow-Sences , which else would be dulled , and the sweet breathing are , which by her is recited : all these ( as so many arguments of consequence ) bring is to a more exact acknowledgment of this senses excellence .",opinion peculiar occasion danger body benefit receive crude wholesome vapour doggie corrupt exhalation subject infection true especially delight confer inconvenience cheer body sweetest odour give liberty vital power imprison delight fellow sence dull sweet breathing recite argument consequence bring exact acknowledgment sense
2742,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,5,"The Smelling is termed the vnnecessariest of all other Sences , yet may it be employed in cases of necessitie ; witnesse Democritus , who against the celebration of the feast Buthysia , fasted nine dayes , sustayning nature onely with the smell of hot bread .",O B-1 O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O B-1 I-1 I-1 I-1 O,True,"The Smelling is termed the vnnecessariest of all other senses , yet may it be employed in cases of necessities ; witness democrats , who against the celebration of the feast Buthysia , fasted nine days , sustaining nature onely with the smell of hot bread .",smell term vnnecessari sense employ case necessity witness celebration feast fast day sustain nature onely smell hot bread
2743,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,6,"This Sence of mine shall not be subiected to outward delicacies : Let the Courtier smell of perfumes , the sleeke-fac ' d Lady of her paintings , I will follow the smell of my Sauiours oyntments : how should I be induced , following the direction of reason , by such soule-bewitching vanities , which rather peruert the refined lustre of the minde , than adde the least of perfection to so excellent an essence ?",O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O O O O O O B-1 O O O B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"This since of mine shall not be subjected to outward delicacies : Let the Courtier smell of perfumes , the sleeke-fac ' i Lady of her paintings , I will follow the smell of my saviours ointments : how should I be induced , following the direction of reason , by such soule-bewitching vanities , which rather pervert the refined lustre of the mind , than add the least of perfection to so excellent an essence ?",subject outward delicacy let courtier smell perfume sleeke fac lady painting follow smell saviour ointment induce follow direction reason soule bewitch vanity pervert refined lustre mind add perfection excellent essence
2744,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,7,"No , let Pigmalion dote on his owne picture , Narcissus on his shape , Niobe on her numerous progenie ; my Taste , shall be to taste how sweet the Lord is ; my Touch , the apprehension of his loue ; my sight , the contemplation of his glory ; my eare , to accent his praise ; my smell , to repose in the faire and pleasant pastures of his word .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 I-1 O O O O O O O O O O O O O,True,"No , let pygmalion dote on his one picture , Narcissus on his shape , nice on her numerous progeny ; my Taste , shall be to taste how sweet the Lord is ; my Touch , the apprehension of his love ; my sight , the contemplation of his glory ; my are , to accent his praise ; my smell , to repose in the faire and pleasant pastures of his word .",let pygmalion dote picture narcissus shape nice numerous progeny taste taste sweet touch apprehension love sight contemplation glory accent praise smell repose faire pleasant pasture word
2745,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,8,"O comfort truly styled one ; in that my soule transported aboue herselfe , vnites her selfe to be ioyned to her Redeemer .",O O O O O O O O O O O O O O O O O O O O O O O O,False,"O comfort truly styled one ; in that my soul transported about herself , unites her self to be joined to her Redeemer .",truly style soul transport unite self join redeemer
2746,077E Richard Braithwaite 1620 Essays upon the five senses_45_REL.txt,9,"The Gardens of the Hesperides warded and guarded by those three daughters of Atlas , were pleasant ; the Gardens of Lucullus fragrant ; the Groue of Ida eminent ; yet not comparable to those exquisite pleasures , which the diuine pastures comprehend ; there is that hedged Garden , that sealed Well , that Bethesda , that Eden , that Syloe ; here may the delight of euery Sence be renewed ; the thirstie satisfied , the hungry filled , the sicke cured , the labourer cheered , and the exquisite mirrour of all perfection ; torrent of euer-flowing bounties , Iessaes branch , Aarons rod , and that flowrie garden of Engaddi represented .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The Gardens of the Hesperides warded and guarded by those three daughters of Atlas , were pleasant ; the Gardens of Lucullus fragrant ; the group of Ida eminent ; yet not comparable to those exquisite pleasures , which the divine pastures comprehend ; there is that hedged Garden , that sealed Well , that Bethesda , that Eden , that sloe ; here may the delight of every since be renewed ; the thirstier satisfied , the hungry filled , the sick cured , the labourer cheered , and the exquisite mirror of all perfection ; torrent of euer-flowing bounties , issues branch , barons rod , and that flower garden of Engaddi represented .",garden hesperide ward guard daughter pleasant garden lucullus fragrant group comparable exquisite pleasure divine pasture comprehend hedge garden seal bethesda sloe delight renew thirstier satisfied hungry fill sick cure labourer cheer exquisite mirror perfection torrent euer flow bounty issue branch baron rod flower garden represent
2747,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,1,"The first Buds of Ribes Nigra infused in Wines , especially Rhenish , makes it diuretick , and more fragrant in Smell and Taste , and so doth Clary .",O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O B-1 O B-1 O O O O O O O O,True,"The first Buds of rides Nigra infused in Wines , especially Rhenish , makes it diuretic , and more fragrant in Smell and Taste , and so doth Clary .",bud ride nigra infuse wine especially rhenish make diuretic fragrant smell taste doth clary
2748,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,10,"If the Wine be sweet enough , add of Spirits of Wine one Pound to a Hogshead , and give the Cask a strong Scent .",O O O O O O O O O B-1 I-1 I-1 O O O O O O O O B-1 I-1 O B-1 I-1 O,True,"If the Wine be sweet enough , add of Spirits of Wine one Pound to a Hogshead , and give the Cask a strong Scent .",wine sweet add spirit wine pound hogshead cask strong scent
2749,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,11,"Spirit of Wine makes any Wine brisk , and fines it without the former Mixture .",O O O O O O O O O O O O O O O O,False,"Spirit of Wine makes any Wine brisk , and fines it without the former Mixture .",wine make wine brisk fine mixture
2750,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,2,"The Inconvenience is , that the Wine becomes more heady , for which Elder Flowers added to the Clary is a Remedy , which also betters the Fragancy thereof , as ’ tis manifest in Elder-Vinegar ; but these Flowers are apt to make the Wine ropy .",O O O O O O O O O O O O O B-1 I-1 O O O O O O O O B-1 O O O B-1 O O O O O O O O O O O O O O O O O O O O,True,"The Inconvenience is , that the Wine becomes more heady , for which Elder Flowers added to the Clary is a Remedy , which also betters the fragrance thereof , as i tis manifest in Elder-Vinegar ; but these Flowers are apt to make the Wine copy .",inconvenience wine heady eld flower add clary remedy better fragrance thereof ti manifest elder vinegar flower apt wine copy
2751,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,3,"To help brown Malaga and Spanish Wines , take Powder of Orras-Roots , and Salt-Petre , of each four Ounces , the Whites of eight Eggs , whereto add as much Salt as will make a Brine , put this Mixture into the Wine , and mix them with a Staff .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"To help brown manage and Spanish Wines , take Powder of Orras-Roots , and saltpetre , of each four Ounces , the Whites of eight Eggs , whereto add as much Salt as will make a Brine , put this Mixture into the Wine , and mix them with a Staff .",help brown manage spanish wine powder orra root saltpetre ounce white egg whereto add salt brine mixture wine mix staff
2752,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,4,To meliorate muddy and tawny Clarets .,O O O O O O O,False,To ameliorate muddy and tawny claret .,ameliorate muddy tawny claret
2753,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,5,"Take of Rain-water two Pints , the Yelks of eight Eggs , Salt an Handful , beat them well , let them stand six Hours before you put them into the Cask , then use the Rod , and in three Days it will come to itself .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Take of rainwater two Pints , the yells of eight Eggs , Salt an Handful , beat them well , let them stand six Hours before you put them into the Cask , then use the Rod , and in three Days it will come to itself .",rainwater pint yell egg salt handful beat let stand hour cask use rod day come
2754,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,6,To amend the Taste and Smell of Malaga .,O O O O O B-1 I-1 I-1 O,True,To amend the Taste and Smell of manage .,amend taste smell manage
2755,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,7,"Take of the best Almonds four Pounds , make therewith , and with sufficient Quantity of the Wine to be cured , an Emulsion , then take the Whites and Yelks of twelve Eggs , beat them together with a Handful of Salt , put them into the Pipe , using the Rod .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Take of the best Almonds four Pounds , make therewith , and with sufficient Quantity of the Wine to be cured , an Emulsion , then take the Whites and yells of twelve Eggs , beat them together with a Handful of Salt , put them into the Pipe , using the Rod .",good almond pound therewith sufficient quantity wine cure emulsion white yell egg beat handful salt pipe rod
2756,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,8,To amend the Smell and Taste of French and Rhenish which are foul .,O O O B-1 O O B-1 I-1 I-1 I-1 I-1 O B-1 O,True,To amend the Smell and Taste of French and Rhenish which are foul .,amend smell taste french rhenish foul
2757,078E E. T. 1734 The Art and Mystery of vintners and wine coopers__64_distribution_HOUS.txt,9,"Take to an Auln of the Wine , of Honey one Pound , of Elder-Flowers a Handful , Orras Powder an Ounce , one Nutmeg , a few Cloves , boil them in a sufficient Quantity of the Wine to be cured , to the Consumption of half ; when ’ tis cold , strain and use it with the Rod ; some add a little Salt .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Take to an auld of the Wine , of Honey one Pound , of elderflower a Handful , orcas Powder an Ounce , one Nutmeg , a few Cloves , boil them in a sufficient Quantity of the Wine to be cured , to the Consumption of half ; when i tis cold , strain and use it with the Rod ; some add a little Salt .",auld wine honey pound elderflower handful orca powder ounce nutmeg clove boil sufficient quantity wine cure consumption half ti cold strain use rod add little salt
2758,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,1,"The odour , for instance , of a distiller ’ s fermentation , who works from a mixture of raw corn and malt , is always as different as night from day , from that of a brewer ’ s , who has a sound fermentation , and works with good malt .",O B-1 O O O O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O,True,"The odour , for instance , of a distilled i i fermentation , who works from a mixture of raw corn and malt , is always as different as night from day , from that of a brewer i i , who has a sound fermentation , and works with good malt .",odour instance distilled fermentation work mixture raw corn malt different night day brewer sound fermentation work good malt
2759,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,2,"The first has always a foetid odour , while that of the other is highly vinous , pungent and aromatic .",B-1 I-1 O O O B-1 I-1 O O B-1 I-1 I-1 I-1 O B-1 I-1 O B-1 O B-1 O,True,"The first has always a fetid odour , while that of the other is highly venous , pungent and aromatic .",fetid odour highly venous pungent aromatic
2760,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,3,"I have already said , that the nose is almost a sure guide to an experienced brewer , in ascertaining whether his fermentation is going on well or ill .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I have already said , that the nose is almost a sure guide to an experienced brewer , in ascertaining whether his fermentation is going on well or ill .",say nose sure guide experienced brewer ascertain fermentation go ill
2761,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,4,"But I would wish to impress this point more particularly on the mind , than I have perhaps formerly done .",O O O O O O O O O O O O O O O O O O O O O,False,"But I would wish to impress this point more particularly on the mind , than I have perhaps formerly done .",wish impress point particularly mind
2762,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,5,"An experienced brewer with a very sensitive smell , should be able to judge even by walking through a brew-house , whether or not it is in trim , and I again repeat that no man who has not both a very sensitive smell and taste , can be a good brewer .",B-1 I-1 I-1 O O B-1 I-1 I-1 O O O O O O O B-1 I-1 I-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O B-1 I-1 I-1 O O O O O B-1 I-1 I-1 O,True,"An experienced brewer with a very sensitive smell , should be able to judge even by walking through a brew-house , whether or not it is in trim , and I again repeat that no man who has not both a very sensitive smell and taste , can be a good brewer .",experienced brewer sensitive smell able judge walk brew house trim repeat man sensitive smell taste good brewer
2763,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,6,Many I know will say that this is a fanciful idea .,O O O O O O O O O O O O,False,Many I know will say that this is a fanciful idea .,know fanciful idea
2764,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,7,"But how often do we see that even one man , who is acknowledged to have a good taste for wine or beer , will guide the opinions of a large majority in any company , as to the good or bad qualities of the beverage they are then drinking .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"But how often do we see that even one man , who is acknowledged to have a good taste for wine or beer , will guide the opinions of a large majority in any company , as to the good or bad qualities of the beverage they are then drinking .",man acknowledge good taste wine beer guide opinion large majority company good bad quality beverage drink
2765,079E William Black 1835 A practical treatise on brewing__72_distribution_HOUS.txt,8,"The majority , perhaps , are not the best judges ; indeed I have seen men so devoid of both taste and smell , that it made very little difference , whether putrid or fresh food were presented to them .",O O O O O O O O O O O O O O O B-1 O O O O O O B-1 O O O O O O O O O B-1 I-1 I-1 I-1 O O O O O,True,"The majority , perhaps , are not the best judges ; indeed I have seen men so devoid of both taste and smell , that it made very little difference , whether putrid or fresh food were presented to them .",majority good judge see man devoid taste smell little difference putrid fresh food present
2766,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,1,"Lobsters and Crabs , though exceedingly different in figure , have propensities and habits of great similarity .",O O O O O O O O O O O O O O O O O O,False,"Lobsters and Crabs , though exceedingly different in figure , have propensities and habits of great similarity .",lobster crab exceedingly different figure propensity habit great similarity
2767,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,10,Cray Fish — should be chosen by the same rules as lobsters .,O O O O O O O O O O O O O,False,Cray Fish i should be chosen by the same rules as lobsters .,cray fish choose rule lobster
2768,080E Duncan Mcdonald 1800 New town cook__214_distribution_HOUS.txt,11,"Crabs . — The heaviest are best , whether small or large , and those of a middling size are sweetest .",O O O O O O O O O O O O O O O O O O O O O O,False,"Crabs . i The heaviest are best , whether small or large , and those of a middling size are sweetest .",crab heavy good small large middling size sweetest
